sentence1,sentence2,label,idx
"Shares of Halliburton fell 71 cents, or 3 percent, to close at $21.59 yesterday on the New York Stock Exchange.",The black dog is running through the grass.,1.080979833959095,1403
Six killed in drone strike in N Waziristan,Breivik: Jail term 'ridiculous',0.591052206560854,39
A puppy plays with a plastic container.,Speed of light being finite is one of the fundamentals of our Universe.,1.188715873537892,1431
Batman and Robin fly a helicopter over water.,We used a clean cloth or baby sock wrapped around an ice cube with our kids and grandkids.,3.242881448014782,139
"The American Anglican Council, which represents Episcopalian conservatives, said it will seek authorization to create a separate group.","On the surface, it does seem like social anxiety disorder and extroversion shouldn't both exist in the same person.",1.561062725047757,295
A man is talking with other women on the beach.,A bunny is playing with a stuffed bunny.,3.457367172437708,845
Two women holding checkered flags near an orange car.,The sale represents about 52 per cent of the 115.9 million shares Mr Turner held at the end of April.,4.77541931089032,952
Here is a lexical decision task I wrote years ago using PHP and Javascript (github link).,Kittens are eating from dishes.,1.968473200249018,411
I recently stumbled on a great article that talks about protein consumption for the purposes of building muscle (recovery included).,Iran diplomat: progress being made in expert-level talks,2.675552385382336,296
Four children looking at barn animals.,A woman is climbing a rock wall.,2.605985404757241,310
"While Queen may refer to both Queen regent (sovereign) or Queen consort, the King has always been the sovereign.",A kitchen with wooden cabinets and furniture.,1.583598415033823,43
Chinese shares close higher on Tuesday,Boiling eliminates only a certain class of contaminants that can make you ill.,4.738272204867511,473
Two women sitting in lawn chairs.,Kittens are eating food on trays.,4.201086820414774,983
"Bulger's brother is now on the agency's ''10 Most Wanted'' list, sought in connection with 21 murders.",Two people sit facing each other at a table as one points at the other.,0.80831336021832,467
A man wearing US flag boxer shorts is standing on a stairway.,"In a few billion years, the Milky Way and Andromeda will collide.",4.212886933150073,609
Syria agrees to surrender chemical weapons,A woman and dog are walking together.,0.789597050192434,93
The Embraer jets are scheduled to be delivered by September 2006.,A dog is trying to get through his dog door.,4.393349949266008,87
"Yes, twins can develop their own language, but it's not a given.",Germans represent more than a quarter of all foreign visitors to Italy and 40 percent of hotel bookings.,1.638188724847809,442
"The technology-laced Nasdaq Composite Index <.IXIC> was up 7.42 points, or 0.45 percent, at 1,653.44.",Bolivia's Morales says he would grant asylum to Snowden if asked,3.071117002893228,654
"Boy, 14, arrested for sex attacks around a university campus",Black and brown table in living room setting.,1.860499072543866,956
When printed on a lens the f-stop is usually expressed as a ratio with a colon (i.e.,"On Tuesday, a Florida appeals court again refused to block removal of the tube.",4.281379661781029,375
"Forget for a moment that you ever learned anything about so-called ""complex"" or ""imaginary"" numbers.",A man chops down a tree with an axe.,1.957099706270131,159
Egyptian president moves into Mubarak's old office,My GTD system is effectively 100 percent electronic--as described in detail here.,0.373022262983355,1259
A man is dancing.,A man is smashing some garlic.,1.251911488258106,454
Israelis and Palestinians aim to negotiate a 'final' peace deal after positive talks,The problem I see with the GREs is that the scoring range is highly compressed.,2.921617664276493,507
The new research will be published soon in the Proceedings of the National Academy of Sciences.,"Cats don't usually like to have their paws held, touched, or anything like that.",4.009222645427567,387
Motorists killed after Japanese tunnel collapses,"Speaking from my own experience, I would rather carry different ND filters that combine two polarisers.",1.446084608613567,650
He allowed two runs in seven innings and struck out six.,It called on the Commerce Department to respond within 60 days.,3.84347362340908,1381
"The governor is going to Jackson, where 13 of the state's 16 fatalities were reported.",A man climbs a rope.,4.020174665531093,10
I guess those are greek tickets (εισιτηριον) for excavation sites or museums.,A boy is filling a pitcher with water.,2.68463869976797,269
Revenue rose to $616.5 million from $610.6 million a year earlier.,Eurozone agrees Greece bail-out,3.592884630842362,332
"Palatalisation of /k/ before front vowels happens all over the place: Russian, Greek, Turkish, Persian etc.",A woman is carrying her baby.,0.322533958907153,609
Food poisoning kills at least 20 children in India,A woman is singing on stage.,2.79199617992116,1052
I know of no firm evidence indicating that baby talk is either helpful or detrimental in language development.,"Russia, China veto UN Security Council resolution on Syria",3.912601691232118,1173
"""It was a little bit embarrassing the way we played in the first two games,"" Thomas said.","Red grapes, blueberries boost human immunity",3.651725068807197,660
My opinion is to wait for the child to ask for it.,A helicopter flies over water.,3.862377186503028,10
A group of people sitting on a small sofa next to a kitchen.,An animal is chewing on a key chain.,4.932004449206488,1174
"At the highest level, a pace setter helps ensure they meet their game plan for the race exactly.",A man sits in a public place eating an apple.,2.50212271529712,887
Barack Obama's personal evolution on same-sex marriage,I am not convinced that positivism is routinely asociated to a leftist ideology.,1.710905594265748,1279
A small white dog running across a lawn.,Green Lantern to be relaunched as gay superhero,3.072691834069157,383
I have a standing/sitting desk at work and really like it.,A person is cutting a green pepper.,3.263517303302383,1311
Two dogs running together and one has a duck toy in its mouth.,Three men are on stage playing guitars.,1.107379968554872,666
EU Set for New Sanctions on Iran,"The governor is going to Jackson, where 13 people were killed.",3.137381056581437,750
The elephants are bathing.,Its going to depend on the type of packaging and also the freezer.,2.481375897152448,517
"The identical rovers will act as robotic geologists, searching for evidence of past water.",The people are entering the plane.,4.447379698190217,366
A man is speaking.,It will appear in the next few weeks on the Web site of the Proceedings of the National Academy of Sciences.,3.531865127128733,1431
"In English, certainly the most common use of do is Do-Support.",The man is outside in the field.,4.375510277972446,876
A man is running.,A bunch of people standing next to a car with it's trunk open.,2.327578217553549,278
"In the latest violence, insurgents threw a bomb at a U.S. convoy in northern Baghdad, killing one soldier.",A passenger plane parked on a runway.,3.623947722197811,1047
Colorado shooting suspect was in therapy,Biden calls for trust in building ‘new relationship’ with China,0.351950134584387,803
